PU_Borough,PU_Zone,pickup_hour,trip_count,avg_fare,avg_distance,avg_duration_min
Queens,Kew Gardens Hills,23,5,20.24,3.63,18.15
Bronx,Crotona Park East,23,5,39.14,13.38,49.11
Bronx,Pelham Parkway,0,5,33.52,8.1,17.44
Brooklyn,East New York/Pennsylvania Avenue,1,5,18.22,3.65,19.13
Brooklyn,East Flatbush/Remsen Village,1,5,28.56,6.11,22.29
Staten Island,Port Richmond,14,5,23.7,2.94,40.08
Queens,North Corona,2,5,39.98,9.41,18.53
Queens,Middle Village,1,5,21.94,4.4,18.69
Queens,Auburndale,23,5,43.3,12.82,40.41
Staten Island,Arrochar/Fort Wadsworth,8,5,19.39,9.21,57.07
Bronx,Pelham Bay,4,5,40.1,10.98,56.66
Staten Island,Arrochar/Fort Wadsworth,23,5,0.01,1.54,5.03
Staten Island,Arrochar/Fort Wadsworth,21,5,5.2,0.94,2.63
Bronx,Pelham Bay Park,12,5,41.36,13.17,40.35
Brooklyn,Flatlands,2,5,42.66,6.18,29.72
Bronx,Morrisania/Melrose,3,5,31.34,7.71,30.87
Brooklyn,Marine Park/Mill Basin,1,5,47.88,8.44,17.15
Brooklyn,Marine Park/Floyd Bennett Field,18,5,30.66,6.84,22.85
Bronx,Pelham Bay Park,16,5,50.62,10.48,46.98
Brooklyn,Midwood,23,5,30.22,8.5,28.06
Bronx,Parkchester,1,5,23.62,4.24,18.89
Bronx,Parkchester,0,5,24.22,5.39,24.18
Brooklyn,Windsor Terrace,1,5,23.7,4.43,13.93
EWR,Newark Airport,22,5,84.66,11.93,26.43
Queens,Astoria Park,9,5,62.2,6.21,17.08
Queens,Astoria Park,17,5,48.8,8.74,45.26
Queens,Queens Village,2,5,30.74,7.65,19.06
Staten Island,Great Kills,8,5,4.68,0.37,1.96
Staten Island,Oakwood,2,5,29.1,6.66,20.77
Staten Island,Oakwood,1,5,29.6,6.78,20.68
Staten Island,New Dorp/Midland Beach,21,5,4.26,0.22,1.74
Queens,Saint Michaels Cemetery/Woodside,4,5,62.0,2.9,5.35
Bronx,Allerton/Pelham Gardens,0,5,45.8,14.06,32.63
Staten Island,South Beach/Dongan Hills,14,5,0.01,5.62,57.3
Bronx,Highbridge,2,5,18.84,3.44,20.4
Bronx,Crotona Park,9,5,40.24,8.79,49.51
Staten Island,South Beach/Dongan Hills,21,5,3.98,0.24,1.3
Staten Island,Stapleton,21,4,52.12,5.87,12.93
Staten Island,South Beach/Dongan Hills,16,4,8.13,9.05,30.26
Manhattan,Highbridge Park,15,4,65.12,9.27,56.6
Queens,Bay Terrace/Fort Totten,21,4,35.72,9.09,18.76
Staten Island,New Dorp/Midland Beach,20,4,3.88,0.28,1.15
Queens,Astoria Park,8,4,36.58,4.93,11.11
Queens,Astoria Park,10,4,19.1,1.54,5.25
Brooklyn,Windsor Terrace,4,4,51.65,15.41,54.16
Queens,Astoria Park,20,4,67.88,5.66,17.48
Manhattan,Randalls Island,1,4,50.75,3.54,8.96
EWR,Newark Airport,6,4,110.72,4.55,21.83
Queens,Laurelton,0,4,11.58,2.03,9.13
Manhattan,Battery Park,6,4,24.0,5.82,11.92
Bronx,Morrisania/Melrose,1,4,11.95,1.24,8.13
Brooklyn,Sunset Park East,1,4,38.1,10.24,46.52
Queens,Astoria Park,23,4,54.61,4.35,8.65
Bronx,Pelham Bay,23,4,62.75,17.25,47.23
Queens,Auburndale,20,4,44.5,12.4,37.57
Brooklyn,Midwood,1,4,30.25,2.21,12.87
Queens,Breezy Point/Fort Tilden/Riis Beach,9,4,62.08,25.44,76.49
Queens,Breezy Point/Fort Tilden/Riis Beach,11,4,42.5,10.18,38.88
Staten Island,Arrochar/Fort Wadsworth,20,4,4.22,0.38,1.28
Brooklyn,Columbia Street,4,4,9.08,8.77,19.16
Queens,Jamaica Bay,9,4,47.58,15.38,46.1
Bronx,Belmont,0,4,26.62,1.0,5.98
Bronx,Belmont,1,4,26.45,5.29,15.02
Brooklyn,Midwood,0,4,20.75,2.19,24.21
Brooklyn,Sunset Park East,2,4,33.68,2.17,8.45
Bronx,Country Club,3,4,45.42,14.4,55.88
Brooklyn,Homecrest,1,4,21.32,3.84,12.2
Bronx,Hunts Point,2,4,34.2,7.26,40.81
Brooklyn,Dyker Heights,3,4,21.55,4.81,13.24
Bronx,Crotona Park,17,4,28.25,6.05,39.42
Bronx,Spuyten Duyvil/Kingsbridge,0,4,21.65,4.16,20.37
Brooklyn,Ocean Parkway South,23,4,24.45,5.48,21.69
Queens,Queensboro Hill,4,4,26.28,7.18,30.49
Bronx,Co-Op City,1,4,41.25,12.12,52.51
Bronx,Mount Hope,2,4,16.12,3.17,11.02
Staten Island,Arrochar/Fort Wadsworth,12,4,0.01,5.83,11.88
Queens,Cambria Heights,0,4,36.38,8.27,17.77
Bronx,Belmont,22,4,27.25,7.01,17.04
Brooklyn,Bath Beach,21,4,22.45,5.68,18.74
Queens,Howard Beach,3,4,40.35,9.49,28.81
Brooklyn,Ocean Parkway South,20,4,37.58,8.16,42.42
Bronx,Longwood,22,4,37.62,8.39,27.72
Brooklyn,Cypress Hills,1,4,47.85,12.01,30.35
Manhattan,Highbridge Park,23,4,20.82,4.48,15.52
Queens,Bay Terrace/Fort Totten,1,4,46.52,7.58,14.42
Bronx,Bronx Park,4,4,36.03,10.16,41.32
Queens,Jamaica Bay,0,4,59.57,14.71,27.09
Bronx,West Farms/Bronx River,0,4,50.75,5.98,17.73
Brooklyn,Bensonhurst West,1,4,25.68,5.85,15.27
Manhattan,Highbridge Park,5,4,40.85,11.21,36.85
Queens,Hammels/Arverne,1,4,40.75,11.6,42.09
Manhattan,Marble Hill,23,4,23.37,6.07,22.32
Brooklyn,Marine Park/Floyd Bennett Field,0,4,42.02,11.14,17.26
Brooklyn,Columbia Street,2,4,17.63,6.88,17.38
Queens,Douglaston,3,4,73.52,2.55,4.9
Queens,East Flushing,3,4,44.65,11.2,18.87
Bronx,Crotona Park East,2,4,16.95,3.36,10.55
Queens,Glendale,22,4,29.72,8.46,19.09
Queens,Kew Gardens Hills,0,4,37.25,8.48,15.28
Brooklyn,Erasmus,2,4,34.47,7.96,19.81
Queens,Fresh Meadows,20,4,39.5,10.6,35.4
Bronx,Van Cortlandt Park,21,4,49.75,15.52,46.01
Queens,Auburndale,21,4,43.82,12.75,36.37
Queens,Forest Park/Highland Park,5,4,40.25,7.08,32.32
Brooklyn,Dyker Heights,2,4,2.56,2.09,5.02
Bronx,Hunts Point,3,4,32.62,8.12,22.41
Brooklyn,Prospect Park,4,4,25.05,7.06,36.9
Brooklyn,Red Hook,2,4,23.73,6.85,37.67
Bronx,University Heights/Morris Heights,1,4,15.55,2.69,15.76
Queens,Howard Beach,2,4,31.95,7.66,24.15
Queens,Willets Point,16,4,31.55,7.55,34.58
Brooklyn,Kensington,3,4,27.88,5.41,26.64
Queens,Ozone Park,2,4,42.42,12.0,37.2
Brooklyn,Columbia Street,5,3,28.2,6.69,23.06
Bronx,Pelham Bay,22,3,43.5,12.23,54.34
Queens,Breezy Point/Fort Tilden/Riis Beach,8,3,53.5,14.8,61.97
Queens,Jamaica Bay,10,3,32.4,7.8,15.02
Queens,Willets Point,19,3,27.4,3.85,7.93
Bronx,Crotona Park,10,3,47.83,13.73,74.24
Queens,Oakland Gardens,20,3,52.33,10.27,45.47
Brooklyn,Prospect Park,2,3,17.23,3.41,13.36
Staten Island,Great Kills,21,3,3.47,0.18,0.91
Staten Island,Bloomfield/Emerson Hill,16,3,58.3,13.28,32.01
Staten Island,Mariners Harbor,14,3,22.5,2.47,29.08
Staten Island,New Dorp/Midland Beach,4,3,70.0,20.92,31.48
Brooklyn,Prospect Park,3,3,15.9,2.55,11.74
Queens,Oakland Gardens,22,3,78.53,20.59,53.77
Queens,Astoria Park,21,3,70.0,4.83,9.06
EWR,Newark Airport,4,3,78.34,6.41,12.95
Brooklyn,Sunset Park East,23,3,51.5,15.73,54.06
Staten Island,New Dorp/Midland Beach,16,3,25.01,11.61,37.26
Brooklyn,Starrett City,2,3,40.5,12.97,39.08
Staten Island,Port Richmond,15,3,47.67,10.57,42.51
Brooklyn,Ocean Parkway South,0,3,297.67,2.07,14.02
EWR,Newark Airport,1,3,67.17,14.71,22.91
Queens,Broad Channel,8,3,52.0,8.18,36.84
Brooklyn,Green-Wood Cemetery,14,3,23.17,3.13,18.7
Staten Island,Oakwood,3,3,23.53,5.32,16.84
Staten Island,South Beach/Dongan Hills,18,3,21.17,10.78,31.69
Staten Island,South Beach/Dongan Hills,19,3,8.69,1.63,5.87
Bronx,Pelham Bay Park,11,3,71.83,18.77,60.41
Queens,Kew Gardens Hills,3,3,47.67,6.28,33.54
Brooklyn,Gravesend,1,3,84.17,7.18,20.88
Brooklyn,Marine Park/Mill Basin,2,3,27.37,4.63,21.47
Brooklyn,Erasmus,1,3,24.47,4.5,21.16
Brooklyn,Marine Park/Floyd Bennett Field,17,3,39.63,8.05,39.42
Staten Island,Arrochar/Fort Wadsworth,2,3,73.0,6.28,14.34
Queens,Laurelton,2,3,46.17,13.47,39.89
Queens,Saint Michaels Cemetery/Woodside,3,3,79.63,11.89,53.93
Brooklyn,Green-Wood Cemetery,13,3,34.27,7.46,44.31
Brooklyn,East New York/Pennsylvania Avenue,2,3,25.9,5.32,18.85
Brooklyn,Marine Park/Floyd Bennett Field,5,3,32.23,6.66,12.21
Brooklyn,Manhattan Beach,23,3,35.4,9.48,28.81
Queens,College Point,2,3,30.57,6.98,18.54
Queens,Woodhaven,2,3,13.5,1.91,12.32
Bronx,Riverdale/North Riverdale/Fieldston,23,3,51.33,10.05,19.98
Manhattan,Highbridge Park,6,3,41.83,11.63,40.51
Queens,Douglaston,1,3,50.97,11.65,15.22
Bronx,Claremont/Bathgate,2,3,23.8,5.16,14.77
Manhattan,Highbridge Park,4,3,47.7,9.94,16.51
Manhattan,Highbridge Park,2,3,31.0,7.23,17.88
Brooklyn,Gravesend,0,3,31.4,8.52,38.64
Bronx,Crotona Park East,3,3,36.5,12.37,33.8
Queens,Glendale,0,3,84.07,3.08,16.56
Queens,College Point,1,3,38.33,8.31,20.86
Bronx,Van Cortlandt Village,1,3,50.97,2.67,11.43
Bronx,Norwood,2,3,37.3,11.16,33.46
Queens,Murray Hill-Queens,4,3,36.6,9.24,23.53
Bronx,City Island,5,3,49.5,13.47,41.39
Bronx,Crotona Park,5,3,43.5,12.47,38.44
Bronx,Crotona Park,4,3,43.5,13.23,55.85
Bronx,Country Club,19,3,27.9,6.5,21.88
Bronx,Woodlawn/Wakefield,1,3,42.9,8.46,17.37
Queens,Douglaston,23,3,85.07,15.27,25.13
Queens,East Flushing,4,3,28.07,7.88,40.24
Queens,Bay Terrace/Fort Totten,2,3,52.93,14.11,19.8
Queens,Rosedale,1,3,17.87,4.52,13.61
Bronx,Bronx Park,0,3,50.6,6.18,13.48
Bronx,West Farms/Bronx River,1,3,29.5,6.7,19.97
Bronx,Fordham South,2,3,24.69,4.54,17.24
Brooklyn,Gowanus,3,3,13.5,1.7,13.39
Manhattan,Highbridge Park,20,3,41.67,8.82,29.42
Manhattan,Highbridge Park,19,3,45.67,7.69,30.38
Queens,Jamaica Bay,19,3,54.27,13.74,41.68
Brooklyn,Marine Park/Floyd Bennett Field,6,3,51.3,13.06,18.95
Brooklyn,Bensonhurst West,0,3,20.73,3.92,12.32
Brooklyn,Manhattan Beach,1,3,24.8,5.39,13.9
Brooklyn,Madison,23,3,32.9,7.66,30.66
Brooklyn,Madison,22,3,36.13,6.96,37.76
Bronx,Van Nest/Morris Park,2,3,30.97,8.93,20.22
Queens,Willets Point,11,3,65.17,7.56,18.59
Bronx,Westchester Village/Unionport,0,3,16.67,1.81,9.44
Bronx,Pelham Bay Park,10,3,26.03,5.23,26.96
Queens,Murray Hill-Queens,0,3,24.47,5.79,13.11
Queens,Murray Hill-Queens,2,3,20.73,4.04,12.42
Staten Island,Arrochar/Fort Wadsworth,9,3,3.34,7.31,34.2
Brooklyn,Ocean Parkway South,2,3,78.6,6.96,20.03
Brooklyn,Ocean Parkway South,21,3,26.0,8.0,23.06
Staten Island,Westerleigh,15,3,35.5,8.43,43.0
Bronx,Woodlawn/Wakefield,2,3,28.4,6.82,23.36
Queens,Bellerose,2,3,14.67,3.08,6.8
Queens,Hillcrest/Pomonok,0,3,30.97,11.03,32.93
Bronx,Eastchester,3,3,45.5,12.17,51.3
Queens,Willets Point,14,3,55.33,11.22,58.33
Queens,East Flushing,18,3,34.53,9.27,41.48
Bronx,Bronx Park,23,3,12.43,1.48,6.29
Queens,East Flushing,22,3,51.1,10.24,54.57
Bronx,Belmont,23,3,27.47,8.32,22.03
Brooklyn,Homecrest,0,3,36.53,3.16,8.21
Bronx,Westchester Village/Unionport,1,3,35.2,8.15,51.49
Bronx,Soundview/Castle Hill,2,3,27.27,6.1,20.13
Bronx,Van Cortlandt Village,3,3,49.43,9.67,21.64
Bronx,Crotona Park,15,3,23.83,3.7,45.94
Queens,Hollis,22,3,36.17,10.57,35.16
Bronx,Longwood,1,3,20.1,2.68,18.89
Brooklyn,Homecrest,23,3,27.93,6.82,33.54
Queens,Bayside,22,3,92.7,21.31,70.66
Bronx,City Island,7,3,59.33,14.97,54.54
Brooklyn,Dyker Heights,4,3,19.47,4.84,22.54
Queens,Breezy Point/Fort Tilden/Riis Beach,16,3,65.6,13.33,55.82
Bronx,Crotona Park,13,3,31.17,7.1,43.87
Staten Island,Heartland Village/Todt Hill,15,3,7.67,1.04,5.98
Brooklyn,Manhattan Beach,0,3,25.14,8.46,18.37
Brooklyn,Prospect Park,1,3,15.6,2.96,11.3
Bronx,City Island,22,3,57.83,15.67,64.33
Staten Island,Heartland Village/Todt Hill,12,3,49.67,11.06,36.92
Queens,Forest Park/Highland Park,15,3,50.0,6.46,22.04
Queens,Forest Park/Highland Park,20,3,14.93,3.08,15.61
Queens,Forest Park/Highland Park,21,3,43.33,11.4,32.98
Queens,Fresh Meadows,0,3,20.9,5.31,14.88
Manhattan,Inwood Hill Park,21,3,48.17,14.77,43.55
Staten Island,Heartland Village/Todt Hill,14,2,38.26,12.54,39.31
Staten Island,Eltingville/Annadale/Prince's Bay,11,2,86.3,21.52,45.66
Staten Island,Eltingville/Annadale/Prince's Bay,18,2,3.7,0.24,0.93
Staten Island,Freshkills Park,18,2,3.7,0.34,0.65
Queens,Ozone Park,3,2,21.65,4.94,15.02
Manhattan,Roosevelt Island,2,2,32.4,7.6,20.12
Staten Island,Heartland Village/Todt Hill,19,2,25.5,14.03,21.48
Staten Island,Mariners Harbor,5,2,43.5,11.7,44.38
Staten Island,Grymes Hill/Clifton,7,2,49.9,12.58,29.38
Staten Island,Grymes Hill/Clifton,14,2,51.3,11.92,35.52
Staten Island,Mariners Harbor,12,2,162.55,14.2,29.53
Staten Island,New Dorp/Midland Beach,3,2,46.3,12.31,22.72
Brooklyn,Homecrest,3,2,43.25,22.1,36.09
Queens,Saint Michaels Cemetery/Woodside,2,2,51.6,3.17,8.64
Brooklyn,Green-Wood Cemetery,16,2,24.0,2.0,23.72
Bronx,Crotona Park,16,2,43.0,11.45,77.72
Queens,Broad Channel,12,2,48.5,20.85,85.42
Bronx,Spuyten Duyvil/Kingsbridge,1,2,11.05,2.0,7.15
Bronx,Bedford Park,2,2,10.35,1.76,7.18
Bronx,Van Cortlandt Park,2,2,5.45,0.56,3.48
Queens,Hollis,0,2,57.75,7.21,17.7
Queens,Hillcrest/Pomonok,2,2,12.8,3.02,7.78
Queens,Breezy Point/Fort Tilden/Riis Beach,13,2,37.5,9.8,24.39
Queens,Breezy Point/Fort Tilden/Riis Beach,15,2,51.0,15.0,58.09
Queens,Bellerose,3,2,73.15,15.6,57.68
Queens,Bellerose,4,2,32.25,9.4,51.11
Queens,Bellerose,0,2,47.9,14.34,45.54
Bronx,Westchester Village/Unionport,2,2,51.0,11.65,39.66
Queens,Broad Channel,9,2,45.5,13.7,71.42
Queens,Broad Channel,10,2,50.4,17.72,69.1
Queens,Broad Channel,11,2,37.0,11.75,45.02
Manhattan,Marble Hill,3,2,43.6,13.54,50.42
Queens,Willets Point,9,2,54.15,7.65,46.52
Queens,Willets Point,10,2,58.9,11.86,38.12
Bronx,Belmont,2,2,16.7,2.66,9.3
Brooklyn,Madison,0,2,24.7,5.35,22.71
Brooklyn,Madison,4,2,47.5,11.2,88.41
Bronx,Rikers Island,14,2,47.65,8.43,27.62
Queens,Cambria Heights,2,2,43.8,8.02,16.05
Bronx,Rikers Island,12,2,34.85,9.59,24.33
Manhattan,Highbridge Park,22,2,41.75,3.22,11.17
Bronx,Longwood,23,2,22.5,5.6,22.58
Bronx,Bronx Park,1,2,25.05,6.41,9.52
Queens,Bay Terrace/Fort Totten,22,2,35.55,9.16,12.49
Queens,Bayside,4,2,25.7,9.46,28.56
Queens,East Flushing,0,2,36.5,9.8,31.03
Queens,Jamaica Bay,12,2,46.4,16.83,29.98
Brooklyn,Marine Park/Floyd Bennett Field,1,2,52.0,13.92,18.93
Queens,Rockaway Park,2,2,43.85,2.22,6.41
Brooklyn,Bensonhurst East,0,2,26.25,5.67,26.48
Brooklyn,Bensonhurst East,1,2,41.5,12.1,25.48
Manhattan,Highbridge Park,0,2,9.65,1.6,7.68
Bronx,Crotona Park,21,2,44.5,13.9,62.15
Bronx,Crotona Park,22,2,40.0,11.4,49.48
Bronx,Schuylerville/Edgewater Park,3,2,43.6,11.44,16.92
Queens,Douglaston,4,2,46.8,13.62,36.65
Queens,Willets Point,17,2,59.7,12.94,48.01
Queens,Willets Point,21,2,59.2,14.48,25.93
Queens,Willets Point,22,2,60.0,8.49,15.88
Queens,Jamaica Bay,8,2,44.5,7.22,22.79
Queens,Jamaica Bay,11,2,42.1,10.54,38.31
Staten Island,Arrochar/Fort Wadsworth,3,2,17.75,6.72,20.24
Staten Island,Arrochar/Fort Wadsworth,4,2,0.01,1.91,3.98
Staten Island,Arrochar/Fort Wadsworth,6,2,50.2,9.68,28.24
Queens,Jamaica Bay,21,2,51.2,14.57,30.38
Brooklyn,Borough Park,1,2,17.95,2.85,14.87
Brooklyn,Borough Park,2,2,15.6,2.19,14.67
Brooklyn,Borough Park,3,2,23.3,5.2,14.72
Queens,Kew Gardens Hills,2,2,25.05,5.8,14.31
Queens,Bellerose,22,2,25.05,3.74,21.41
Queens,Glen Oaks,1,2,18.4,4.01,11.4
Queens,Breezy Point/Fort Tilden/Riis Beach,10,2,69.0,17.9,79.64
Bronx,Pelham Bay Park,2,2,27.5,6.92,13.13
Bronx,Pelham Bay,0,2,57.0,20.8,63.42
Queens,Auburndale,0,2,90.3,15.0,28.08
Staten Island,Arrochar/Fort Wadsworth,1,2,0.01,2.68,11.61
Manhattan,Battery Park,4,2,25.05,5.64,13.05
Staten Island,Saint George/New Brighton,12,2,45.1,9.7,45.5
Staten Island,Saint George/New Brighton,15,2,46.85,9.14,77.92
Brooklyn,Windsor Terrace,2,2,10.0,1.78,5.92
Brooklyn,Windsor Terrace,3,2,21.42,4.15,10.48
Bronx,Parkchester,2,2,41.4,12.66,27.41
Bronx,Pelham Bay Park,13,2,36.65,12.26,29.06
Bronx,Crotona Park,19,2,23.5,3.75,22.38
Queens,Breezy Point/Fort Tilden/Riis Beach,7,2,48.5,10.2,53.12
Bronx,Pelham Bay Park,19,2,43.0,13.15,56.95
Bronx,Pelham Bay Park,21,2,37.45,5.73,20.91
Bronx,Fordham South,3,2,33.25,10.65,67.28
Staten Island,Westerleigh,8,2,55.85,3.86,15.32
Staten Island,Westerleigh,10,2,55.0,9.3,42.92
Staten Island,New Dorp/Midland Beach,12,2,23.15,3.48,35.38
Queens,Astoria Park,0,2,60.0,4.74,11.31
Queens,Astoria Park,1,2,6.15,0.86,3.26
Staten Island,Oakwood,20,2,4.4,0.41,1.1
Queens,Astoria Park,13,2,67.95,12.04,37.02
Queens,Queensboro Hill,0,2,48.95,6.1,14.91
Queens,Queensboro Hill,1,2,50.1,7.8,15.28
Bronx,Norwood,1,2,35.0,8.5,22.04
Bronx,Van Nest/Morris Park,3,2,38.4,12.62,34.78
Bronx,Van Cortlandt Park,23,2,34.5,8.85,34.37
Bronx,Hunts Point,1,2,19.65,3.26,14.84
Bronx,Fordham South,23,2,42.5,16.45,42.28
Queens,Breezy Point/Fort Tilden/Riis Beach,17,2,65.0,19.05,85.07
Queens,Forest Park/Highland Park,4,2,26.7,1.73,8.86
Brooklyn,Sheepshead Bay,0,2,27.24,6.36,39.24
Queens,Oakland Gardens,1,2,39.4,7.6,15.2
Queens,Oakland Gardens,4,2,36.0,11.7,23.52
Queens,Oakland Gardens,5,2,55.5,15.1,60.41
Brooklyn,Ocean Parkway South,22,2,30.5,6.85,32.91
Staten Island,Bloomfield/Emerson Hill,19,2,60.75,17.51,37.26
Staten Island,Charleston/Tottenville,9,2,4.75,0.44,1.5
Staten Island,Great Kills,2,2,31.5,8.49,21.6
Staten Island,Grymes Hill/Clifton,3,2,20.75,2.06,16.16
Staten Island,Bloomfield/Emerson Hill,7,2,22.0,3.64,12.82
Staten Island,Bloomfield/Emerson Hill,9,2,22.0,0.55,15.22
Staten Island,Bloomfield/Emerson Hill,10,2,23.0,3.2,16.92
Manhattan,Randalls Island,3,2,75.0,7.46,7.68
Bronx,City Island,6,2,50.5,16.7,92.98
Brooklyn,Cobble Hill,3,2,15.25,2.92,10.64
Brooklyn,Cobble Hill,4,2,35.2,8.88,17.1
Queens,Forest Park/Highland Park,22,2,19.45,4.07,12.99
Queens,Breezy Point/Fort Tilden/Riis Beach,22,2,32.55,4.93,11.75
Manhattan,Inwood Hill Park,6,2,11.4,1.59,9.48
Staten Island,Stapleton,20,2,4.4,0.44,1.24
Staten Island,Stapleton,0,2,42.0,10.95,17.32
Staten Island,Stapleton,3,2,62.5,17.7,52.81
Staten Island,Stapleton,1,1,43.5,12.3,51.68
Staten Island,South Beach/Dongan Hills,10,1,21.9,2.5,25.55
Staten Island,New Dorp/Midland Beach,0,1,46.65,16.37,32.57
Staten Island,Mariners Harbor,17,1,205.0,0.49,0.77
Staten Island,Mariners Harbor,16,1,18.5,1.5,14.4
Staten Island,Heartland Village/Todt Hill,2,1,32.5,8.2,28.05
Staten Island,Heartland Village/Todt Hill,0,1,10.0,1.88,6.32
Staten Island,Grymes Hill/Clifton,18,1,84.5,21.7,84.73
Staten Island,Grymes Hill/Clifton,16,1,19.1,3.74,13.88
Staten Island,Grymes Hill/Clifton,10,1,65.5,22.7,52.4
Staten Island,New Dorp/Midland Beach,9,1,47.5,11.8,65.13
Staten Island,New Dorp/Midland Beach,5,1,186.4,50.98,78.05
Staten Island,Oakwood,4,1,14.9,3.21,7.88
Staten Island,West Brighton,10,1,23.5,1.6,26.17
Queens,Broad Channel,7,1,70.0,15.87,97.28
Queens,Broad Channel,6,1,60.5,15.9,54.2
Bronx,Rikers Island,23,1,52.0,7.38,15.65
Bronx,Rikers Island,20,1,41.5,12.22,22.0
Bronx,Rikers Island,19,1,19.1,5.72,13.35
Bronx,Rikers Island,17,1,70.0,10.67,64.6
Queens,Breezy Point/Fort Tilden/Riis Beach,20,1,14.9,3.31,7.18
Queens,Fresh Meadows,3,1,15.6,3.7,3.7
Queens,Fresh Meadows,1,1,100.0,21.91,25.93
Queens,Forest Park/Highland Park,3,1,15.6,3.2,8.63
Queens,Breezy Point/Fort Tilden/Riis Beach,18,1,24.0,2.4,28.38
Bronx,Van Cortlandt Village,2,1,22.5,3.1,10.22
Bronx,Pelham Bay Park,20,1,290.0,90.24,122.07
Bronx,Pelham Bay Park,18,1,27.5,5.1,34.97
Manhattan,Inwood Hill Park,3,1,3.7,0.2,0.7
Manhattan,Inwood Hill Park,1,1,5.1,0.74,1.75
Manhattan,Inwood Hill Park,0,1,67.5,19.9,55.77
Queens,Breezy Point/Fort Tilden/Riis Beach,6,1,71.5,23.1,65.02
Queens,Breezy Point/Fort Tilden/Riis Beach,5,1,37.5,8.3,35.53
Queens,Forest Park/Highland Park,1,1,16.8,1.8,5.28
Bronx,Pelham Bay Park,17,1,25.5,4.1,18.67
Bronx,Pelham Bay Park,14,1,91.2,24.11,53.33
Queens,Glen Oaks,0,1,70.2,18.52,30.03
Queens,Glendale,2,1,3.5,0.2,1.48
Manhattan,Highbridge Park,1,1,35.9,9.39,13.55
Brooklyn,Green-Wood Cemetery,21,1,8.6,1.1,6.3
Staten Island,South Beach/Dongan Hills,9,1,33.8,23.6,17.17
Staten Island,South Beach/Dongan Hills,7,1,50.5,14.6,45.4
Bronx,Rikers Island,8,1,61.8,12.06,65.05
Queens,Cambria Heights,3,1,5.8,0.49,4.05
Brooklyn,Green-Wood Cemetery,0,1,32.4,7.51,17.73
Queens,Breezy Point/Fort Tilden/Riis Beach,12,1,42.5,11.6,37.55
Bronx,Pelham Bay Park,23,1,36.6,9.3,20.17
Bronx,Pelham Bay Park,22,1,63.2,16.69,26.5
Queens,Hillcrest/Pomonok,1,1,38.5,12.0,56.72
Queens,Hollis,1,1,41.5,11.7,31.13
Bronx,Van Cortlandt Park,1,1,60.0,7.88,11.78
Bronx,Van Cortlandt Park,0,1,36.5,9.7,17.95
Bronx,Pelham Parkway,2,1,35.5,7.9,27.35
Bronx,Riverdale/North Riverdale/Fieldston,1,1,58.5,17.3,63.7
Bronx,Spuyten Duyvil/Kingsbridge,3,1,44.5,11.9,20.58
Bronx,Spuyten Duyvil/Kingsbridge,2,1,72.5,20.6,51.92
Queens,Broad Channel,18,1,66.5,18.4,49.83
Queens,Broad Channel,15,1,31.5,5.0,15.4
Queens,Broad Channel,14,1,36.5,12.9,53.77
Bronx,Longwood,3,1,43.6,10.44,26.68
Bronx,Longwood,2,1,21.9,5.05,11.78
Brooklyn,Green-Wood Cemetery,17,1,57.5,17.6,80.12
Brooklyn,Green-Wood Cemetery,15,1,53.5,16.2,114.43
Brooklyn,Green-Wood Cemetery,12,1,37.3,6.27,38.02
Brooklyn,Green-Wood Cemetery,10,1,36.5,9.1,63.7
Brooklyn,Green-Wood Cemetery,9,1,36.5,10.3,77.78
Brooklyn,Homecrest,2,1,70.0,0.48,2.5
Brooklyn,Green-Wood Cemetery,23,1,45.0,10.9,28.07
Manhattan,Governor's Island/Ellis Island/Liberty Island,12,1,40.8,17.19,34.88
Manhattan,Governor's Island/Ellis Island/Liberty Island,11,1,31.7,7.22,28.08
Brooklyn,Green-Wood Cemetery,20,1,15.6,2.91,14.4
Bronx,Crotona Park,18,1,27.5,3.4,33.42
Manhattan,Governor's Island/Ellis Island/Liberty Island,17,1,6.5,0.64,10.15
Manhattan,Governor's Island/Ellis Island/Liberty Island,14,1,52.0,13.72,39.77
Manhattan,Governor's Island/Ellis Island/Liberty Island,13,1,56.9,23.75,37.37
Queens,Whitestone,2,1,33.1,7.63,15.7
Queens,Willets Point,15,1,13.5,2.66,8.12
Bronx,Bronx Park,22,1,63.2,15.79,32.5
Brooklyn,Madison,1,1,8.6,1.42,5.65
Manhattan,Governor's Island/Ellis Island/Liberty Island,21,1,40.1,17.38,27.5
Brooklyn,Bath Beach,1,1,75.1,20.25,28.22
Brooklyn,Bath Beach,0,1,7.2,0.66,5.62
Queens,Willets Point,8,1,37.5,9.0,40.47
Queens,Willets Point,7,1,38.5,9.7,57.98
Queens,Willets Point,6,1,54.5,6.8,89.53
Queens,Willets Point,1,1,33.8,10.77,19.15
Manhattan,Marble Hill,1,1,10.0,1.79,7.4
Manhattan,Marble Hill,0,1,39.4,9.33,20.52
Bronx,Bronxdale,3,1,41.5,13.0,57.12
Queens,Rockaway Park,1,1,43.6,8.0,30.35
Queens,Bay Terrace/Fort Totten,4,1,50.5,12.7,41.22
Queens,Bay Terrace/Fort Totten,3,1,50.6,11.51,30.72
Queens,Bayside,2,1,16.3,3.29,8.4
Queens,Bayside,1,1,5.8,0.73,3.43
